CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,DIMENSAO,CATEGORIA,QT_ELEITORES,QT_ELEITORES_BIOMETRIA,QT_ELEITORES_DEFICIENCIA,QT_ELEITORES_NOME_SOCIAL
01040,MARECHAL THAUMATURGO,4,114,1015,GÊNERO,FEMININO,109,96,0,0
01040,MARECHAL THAUMATURGO,4,114,1015,GÊNERO,MASCULINO,172,157,2,0
01040,MARECHAL THAUMATURGO,4,140,1090,GÊNERO,FEMININO,149,144,0,0
01040,MARECHAL THAUMATURGO,4,140,1090,GÊNERO,MASCULINO,134,122,1,0
01040,MARECHAL THAUMATURGO,4,141,1023,GÊNERO,FEMININO,138,126,0,0
01040,MARECHAL THAUMATURGO,4,141,1023,GÊNERO,MASCULINO,138,125,0,0
01040,MARECHAL THAUMATURGO,4,142,1031,GÊNERO,FEMININO,121,121,1,0
01040,MARECHAL THAUMATURGO,4,142,1031,GÊNERO,MASCULINO,108,108,0,0
01040,MARECHAL THAUMATURGO,4,143,1040,GÊNERO,FEMININO,71,67,0,0
01040,MARECHAL THAUMATURGO,4,143,1040,GÊNERO,MASCULINO,131,111,0,0
01040,MARECHAL THAUMATURGO,4,160,1058,GÊNERO,FEMININO,56,51,0,0
01040,MARECHAL THAUMATURGO,4,160,1058,GÊNERO,MASCULINO,92,87,0,0
01040,MARECHAL THAUMATURGO,4,161,1066,GÊNERO,FEMININO,144,137,0,0
01040,MARECHAL THAUMATURGO,4,161,1066,GÊNERO,MASCULINO,146,142,0,0
01040,MARECHAL THAUMATURGO,4,162,1074,GÊNERO,FEMININO,106,106,0,0
01040,MARECHAL THAUMATURGO,4,162,1074,GÊNERO,MASCULINO,153,153,0,0
01040,MARECHAL THAUMATURGO,4,163,1082,GÊNERO,FEMININO,105,104,0,0
01040,MARECHAL THAUMATURGO,4,163,1082,GÊNERO,MASCULINO,134,133,0,0
01040,MARECHAL THAUMATURGO,4,182,1120,GÊNERO,FEMININO,126,118,0,0
01040,MARECHAL THAUMATURGO,4,182,1120,GÊNERO,MASCULINO,137,129,0,0
01040,MARECHAL THAUMATURGO,4,196,1040,GÊNERO,FEMININO,91,88,0,0
01040,MARECHAL THAUMATURGO,4,196,1040,GÊNERO,MASCULINO,112,104,0,0
01040,MARECHAL THAUMATURGO,4,201,1074,GÊNERO,FEMININO,117,117,1,0
01040,MARECHAL THAUMATURGO,4,201,1074,GÊNERO,MASCULINO,144,142,0,0
01040,MARECHAL THAUMATURGO,4,203,1082,GÊNERO,FEMININO,116,116,0,0
01040,MARECHAL THAUMATURGO,4,203,1082,GÊNERO,MASCULINO,120,119,0,0
01040,MARECHAL THAUMATURGO,4,223,1139,GÊNERO,FEMININO,129,119,0,0
01040,MARECHAL THAUMATURGO,4,223,1139,GÊNERO,MASCULINO,139,125,0,0
01040,MARECHAL THAUMATURGO,4,230,1120,GÊNERO,FEMININO,124,117,1,0
01040,MARECHAL THAUMATURGO,4,230,1120,GÊNERO,MASCULINO,136,130,0,0
01040,MARECHAL THAUMATURGO,4,236,1147,GÊNERO,FEMININO,87,85,0,0
01040,MARECHAL THAUMATURGO,4,236,1147,GÊNERO,MASCULINO,98,98,0,0
01040,MARECHAL THAUMATURGO,4,237,1155,GÊNERO,FEMININO,84,84,0,0
01040,MARECHAL THAUMATURGO,4,237,1155,GÊNERO,MASCULINO,115,113,0,0
01040,MARECHAL THAUMATURGO,4,251,1015,GÊNERO,FEMININO,134,117,1,0
01040,MARECHAL THAUMATURGO,4,251,1015,GÊNERO,MASCULINO,141,126,0,0
01040,MARECHAL THAUMATURGO,4,279,1023,GÊNERO,FEMININO,126,115,0,0
01040,MARECHAL THAUMATURGO,4,279,1023,GÊNERO,MASCULINO,144,130,1,0
01040,MARECHAL THAUMATURGO,4,284,1090,GÊNERO,FEMININO,125,116,0,0
01040,MARECHAL THAUMATURGO,4,284,1090,GÊNERO,MASCULINO,158,150,1,0
01040,MARECHAL THAUMATURGO,4,289,1058,GÊNERO,FEMININO,64,61,0,0
01040,MARECHAL THAUMATURGO,4,289,1058,GÊNERO,MASCULINO,79,76,0,0
01040,MARECHAL THAUMATURGO,4,294,1139,GÊNERO,FEMININO,124,115,0,0
01040,MARECHAL THAUMATURGO,4,294,1139,GÊNERO,MASCULINO,144,129,1,0
01040,MARECHAL THAUMATURGO,4,318,1180,GÊNERO,FEMININO,105,101,0,0
01040,MARECHAL THAUMATURGO,4,318,1180,GÊNERO,MASCULINO,125,112,0,0
01040,MARECHAL THAUMATURGO,4,324,1171,GÊNERO,FEMININO,100,93,0,0
01040,MARECHAL THAUMATURGO,4,324,1171,GÊNERO,MASCULINO,139,128,0,0
01040,MARECHAL THAUMATURGO,4,326,1163,GÊNERO,FEMININO,136,129,0,0
01040,MARECHAL THAUMATURGO,4,326,1163,GÊNERO,MASCULINO,142,127,0,0
01040,MARECHAL THAUMATURGO,4,327,1031,GÊNERO,FEMININO,107,104,0,0
01040,MARECHAL THAUMATURGO,4,327,1031,GÊNERO,MASCULINO,116,113,0,0
01040,MARECHAL THAUMATURGO,4,331,1015,GÊNERO,FEMININO,137,121,0,0
01040,MARECHAL THAUMATURGO,4,331,1015,GÊNERO,MASCULINO,140,117,0,0
01040,MARECHAL THAUMATURGO,4,337,1040,GÊNERO,FEMININO,88,78,0,0
01040,MARECHAL THAUMATURGO,4,337,1040,GÊNERO,MASCULINO,125,104,0,0
01040,MARECHAL THAUMATURGO,4,347,1031,GÊNERO,FEMININO,126,125,0,0
01040,MARECHAL THAUMATURGO,4,347,1031,GÊNERO,MASCULINO,96,95,0,0
01040,MARECHAL THAUMATURGO,4,359,1023,GÊNERO,FEMININO,141,127,1,0
01040,MARECHAL THAUMATURGO,4,359,1023,GÊNERO,MASCULINO,128,119,0,0
01040,MARECHAL THAUMATURGO,4,375,1066,GÊNERO,FEMININO,140,123,0,0
01040,MARECHAL THAUMATURGO,4,375,1066,GÊNERO,MASCULINO,155,123,1,0
01040,MARECHAL THAUMATURGO,4,384,1147,GÊNERO,FEMININO,92,75,0,0
01040,MARECHAL THAUMATURGO,4,384,1147,GÊNERO,MASCULINO,110,85,0,0
01040,MARECHAL THAUMATURGO,4,389,1155,GÊNERO,FEMININO,96,77,0,0
01040,MARECHAL THAUMATURGO,4,389,1155,GÊNERO,MASCULINO,104,89,0,0
01040,MARECHAL THAUMATURGO,4,424,1015,GÊNERO,FEMININO,150,133,0,0
01040,MARECHAL THAUMATURGO,4,424,1015,GÊNERO,MASCULINO,131,118,0,0
01040,MARECHAL THAUMATURGO,4,434,1023,GÊNERO,FEMININO,143,133,1,0
01040,MARECHAL THAUMATURGO,4,434,1023,GÊNERO,MASCULINO,133,120,1,0
01040,MARECHAL THAUMATURGO,4,435,1015,GÊNERO,FEMININO,139,130,1,0
01040,MARECHAL THAUMATURGO,4,435,1015,GÊNERO,MASCULINO,141,124,0,0
01040,MARECHAL THAUMATURGO,4,441,1082,GÊNERO,FEMININO,88,73,2,0
01040,MARECHAL THAUMATURGO,4,441,1082,GÊNERO,MASCULINO,146,111,0,0
01040,MARECHAL THAUMATURGO,4,443,1031,GÊNERO,FEMININO,115,78,1,0
01040,MARECHAL THAUMATURGO,4,443,1031,GÊNERO,MASCULINO,109,68,0,0
01040,MARECHAL THAUMATURGO,4,444,1074,GÊNERO,FEMININO,127,99,0,0
01040,MARECHAL THAUMATURGO,4,444,1074,GÊNERO,MASCULINO,134,95,0,0
01040,MARECHAL THAUMATURGO,4,456,1180,GÊNERO,FEMININO,50,44,0,0
01040,MARECHAL THAUMATURGO,4,456,1180,GÊNERO,MASCULINO,70,64,0,0
01040,MARECHAL THAUMATURGO,4,461,1090,GÊNERO,FEMININO,144,139,1,0
01040,MARECHAL THAUMATURGO,4,461,1090,GÊNERO,MASCULINO,146,142,1,0
01040,MARECHAL THAUMATURGO,4,463,1015,GÊNERO,FEMININO,154,112,0,0
01040,MARECHAL THAUMATURGO,4,463,1015,GÊNERO,MASCULINO,127,98,1,0
01040,MARECHAL THAUMATURGO,4,503,1147,GÊNERO,FEMININO,40,40,0,0
01040,MARECHAL THAUMATURGO,4,503,1147,GÊNERO,MASCULINO,36,36,0,0
01040,MARECHAL THAUMATURGO,4,504,1040,GÊNERO,FEMININO,133,133,1,0
01040,MARECHAL THAUMATURGO,4,504,1040,GÊNERO,MASCULINO,147,147,3,0
01040,MARECHAL THAUMATURGO,4,505,1066,GÊNERO,FEMININO,16,16,1,0
01040,MARECHAL THAUMATURGO,4,505,1066,GÊNERO,MASCULINO,11,11,0,0
01040,MARECHAL THAUMATURGO,4,506,1090,GÊNERO,FEMININO,99,99,0,0
01040,MARECHAL THAUMATURGO,4,506,1090,GÊNERO,MASCULINO,108,108,0,0
01058,BRASILÉIA,6,1,1066,GÊNERO,FEMININO,116,114,3,0
01058,BRASILÉIA,6,1,1066,GÊNERO,MASCULINO,123,112,0,0
01058,BRASILÉIA,6,2,2127,GÊNERO,FEMININO,145,138,2,0
01058,BRASILÉIA,6,2,2127,GÊNERO,MASCULINO,148,137,1,0
01058,BRASILÉIA,6,3,2046,GÊNERO,FEMININO,153,142,1,0
01058,BRASILÉIA,6,3,2046,GÊNERO,MASCULINO,129,121,0,0
01058,BRASILÉIA,6,4,1040,GÊNERO,FEMININO,142,130,0,0
01058,BRASILÉIA,6,4,1040,GÊNERO,MASCULINO,145,136,2,0
01058,BRASILÉIA,6,5,1112,GÊNERO,FEMININO,99,98,1,0
01058,BRASILÉIA,6,5,1112,GÊNERO,MASCULINO,83,82,0,0
01058,BRASILÉIA,6,6,1066,GÊNERO,FEMININO,136,129,0,0
01058,BRASILÉIA,6,6,1066,GÊNERO,MASCULINO,113,102,1,0
01058,BRASILÉIA,6,7,1066,GÊNERO,FEMININO,116,100,0,0
01058,BRASILÉIA,6,7,1066,GÊNERO,MASCULINO,129,118,2,0
01058,BRASILÉIA,6,8,1066,GÊNERO,FEMININO,112,102,1,0
01058,BRASILÉIA,6,8,1066,GÊNERO,MASCULINO,134,115,1,0
01058,BRASILÉIA,6,11,1082,GÊNERO,FEMININO,70,68,0,0
01058,BRASILÉIA,6,11,1082,GÊNERO,MASCULINO,70,67,1,0
01058,BRASILÉIA,6,12,1082,GÊNERO,FEMININO,69,66,4,0
01058,BRASILÉIA,6,12,1082,GÊNERO,MASCULINO,70,69,1,0
01058,BRASILÉIA,6,13,1082,GÊNERO,FEMININO,68,66,1,0
01058,BRASILÉIA,6,13,1082,GÊNERO,MASCULINO,68,64,1,0
01058,BRASILÉIA,6,14,1082,GÊNERO,FEMININO,81,76,2,0
01058,BRASILÉIA,6,14,1082,GÊNERO,MASCULINO,56,51,3,0
01058,BRASILÉIA,6,15,1082,GÊNERO,FEMININO,67,64,1,0
01058,BRASILÉIA,6,15,1082,GÊNERO,MASCULINO,74,72,1,0
01058,BRASILÉIA,6,16,1082,GÊNERO,FEMININO,70,68,4,0
01058,BRASILÉIA,6,16,1082,GÊNERO,MASCULINO,99,96,2,0
01058,BRASILÉIA,6,17,1082,GÊNERO,FEMININO,75,72,2,0
01058,BRASILÉIA,6,17,1082,GÊNERO,MASCULINO,94,90,2,0
01058,BRASILÉIA,6,18,1082,GÊNERO,FEMININO,93,92,2,0
01058,BRASILÉIA,6,18,1082,GÊNERO,MASCULINO,82,78,1,0
01058,BRASILÉIA,6,19,1112,GÊNERO,FEMININO,91,87,2,0
01058,BRASILÉIA,6,19,1112,GÊNERO,MASCULINO,82,79,0,0
01058,BRASILÉIA,6,20,2127,GÊNERO,FEMININO,141,130,1,0
01058,BRASILÉIA,6,20,2127,GÊNERO,MASCULINO,149,141,4,0
01058,BRASILÉIA,6,21,2313,GÊNERO,FEMININO,197,188,2,0
01058,BRASILÉIA,6,21,2313,GÊNERO,MASCULINO,166,156,2,0
01058,BRASILÉIA,6,23,2313,GÊNERO,FEMININO,193,179,2,0
01058,BRASILÉIA,6,23,2313,GÊNERO,MASCULINO,173,165,2,0
01058,BRASILÉIA,6,24,2046,GÊNERO,FEMININO,145,127,2,0
01058,BRASILÉIA,6,24,2046,GÊNERO,MASCULINO,137,110,1,1
01058,BRASILÉIA,6,25,1180,GÊNERO,FEMININO,120,113,1,0
01058,BRASILÉIA,6,25,1180,GÊNERO,MASCULINO,134,132,0,0
01058,BRASILÉIA,6,32,1066,GÊNERO,FEMININO,109,102,0,0
01058,BRASILÉIA,6,32,1066,GÊNERO,MASCULINO,138,119,1,0
01058,BRASILÉIA,6,33,1082,GÊNERO,FEMININO,77,76,0,0
01058,BRASILÉIA,6,33,1082,GÊNERO,MASCULINO,63,59,0,0
01058,BRASILÉIA,6,35,2046,GÊNERO,FEMININO,155,153,5,0
01058,BRASILÉIA,6,35,2046,GÊNERO,MASCULINO,126,126,4,0
01058,BRASILÉIA,6,38,1082,GÊNERO,FEMININO,62,58,0,0
01058,BRASILÉIA,6,38,1082,GÊNERO,MASCULINO,78,76,2,0
01058,BRASILÉIA,6,39,1996,GÊNERO,FEMININO,132,123,3,0
01058,BRASILÉIA,6,39,1996,GÊNERO,MASCULINO,112,108,3,0
01058,BRASILÉIA,6,41,1066,GÊNERO,FEMININO,113,104,0,0
01058,BRASILÉIA,6,41,1066,GÊNERO,MASCULINO,128,117,3,0
01058,BRASILÉIA,6,44,1066,GÊNERO,FEMININO,119,110,2,0
01058,BRASILÉIA,6,44,1066,GÊNERO,MASCULINO,126,110,0,0
01058,BRASILÉIA,6,45,1040,GÊNERO,FEMININO,153,136,0,0
01058,BRASILÉIA,6,45,1040,GÊNERO,MASCULINO,139,121,3,0
01058,BRASILÉIA,6,53,1074,GÊNERO,FEMININO,119,113,0,0
01058,BRASILÉIA,6,53,1074,GÊNERO,MASCULINO,142,131,0,0
01058,BRASILÉIA,6,54,2305,GÊNERO,FEMININO,104,101,2,0
01058,BRASILÉIA,6,54,2305,GÊNERO,MASCULINO,129,123,2,0
01058,BRASILÉIA,6,55,1198,GÊNERO,FEMININO,106,105,3,0
01058,BRASILÉIA,6,55,1198,GÊNERO,MASCULINO,138,137,2,0
01058,BRASILÉIA,6,56,1198,GÊNERO,FEMININO,108,108,1,0
01058,BRASILÉIA,6,56,1198,GÊNERO,MASCULINO,106,105,0,0
01058,BRASILÉIA,6,57,1180,GÊNERO,FEMININO,126,106,1,0
01058,BRASILÉIA,6,57,1180,GÊNERO,MASCULINO,136,112,4,0
01058,BRASILÉIA,6,58,2313,GÊNERO,FEMININO,195,190,0,0
01058,BRASILÉIA,6,58,2313,GÊNERO,MASCULINO,164,154,1,0
01058,BRASILÉIA,6,62,1210,GÊNERO,FEMININO,142,137,1,0
01058,BRASILÉIA,6,62,1210,GÊNERO,MASCULINO,152,126,1,0
01058,BRASILÉIA,6,63,1228,GÊNERO,FEMININO,125,119,3,0
01058,BRASILÉIA,6,63,1228,GÊNERO,MASCULINO,119,109,6,0
01058,BRASILÉIA,6,67,1210,GÊNERO,FEMININO,157,137,2,0
01058,BRASILÉIA,6,67,1210,GÊNERO,MASCULINO,136,121,0,1
01058,BRASILÉIA,6,74,1120,GÊNERO,FEMININO,149,142,0,0
01058,BRASILÉIA,6,74,1120,GÊNERO,MASCULINO,145,136,1,0
01058,BRASILÉIA,6,75,1228,GÊNERO,FEMININO,128,116,3,0
01058,BRASILÉIA,6,75,1228,GÊNERO,MASCULINO,115,103,4,0
01058,BRASILÉIA,6,76,1210,GÊNERO,FEMININO,141,133,1,0
01058,BRASILÉIA,6,76,1210,GÊNERO,MASCULINO,145,128,0,0
01058,BRASILÉIA,6,80,1210,GÊNERO,FEMININO,149,136,1,0
01058,BRASILÉIA,6,80,1210,GÊNERO,MASCULINO,139,129,1,0
01058,BRASILÉIA,6,81,1120,GÊNERO,FEMININO,156,150,0,0
01058,BRASILÉIA,6,81,1120,GÊNERO,MASCULINO,138,129,0,0
01058,BRASILÉIA,6,83,1210,GÊNERO,FEMININO,144,132,1,0
01058,BRASILÉIA,6,83,1210,GÊNERO,MASCULINO,148,137,1,0
01058,BRASILÉIA,6,84,1066,GÊNERO,FEMININO,131,130,0,0
01058,BRASILÉIA,6,84,1066,GÊNERO,MASCULINO,109,107,3,0
01058,BRASILÉIA,6,85,1228,GÊNERO,FEMININO,144,133,0,0
01058,BRASILÉIA,6,85,1228,GÊNERO,MASCULINO,102,94,4,0
01058,BRASILÉIA,6,87,1120,GÊNERO,FEMININO,162,150,3,0
01058,BRASILÉIA,6,87,1120,GÊNERO,MASCULINO,129,123,1,0
01058,BRASILÉIA,6,88,1023,GÊNERO,FEMININO,143,141,1,0
01058,BRASILÉIA,6,88,1023,GÊNERO,MASCULINO,147,141,2,0
01058,BRASILÉIA,6,89,1210,GÊNERO,FEMININO,160,150,0,0
01058,BRASILÉIA,6,89,1210,GÊNERO,MASCULINO,131,118,2,0
01058,BRASILÉIA,6,91,1120,GÊNERO,FEMININO,141,134,4,0
01058,BRASILÉIA,6,91,1120,GÊNERO,MASCULINO,153,141,4,0
01058,BRASILÉIA,6,94,2127,GÊNERO,FEMININO,153,146,4,0
01058,BRASILÉIA,6,94,2127,GÊNERO,MASCULINO,141,135,2,0
01058,BRASILÉIA,6,99,1074,GÊNERO,FEMININO,126,122,3,0
01058,BRASILÉIA,6,99,1074,GÊNERO,MASCULINO,135,130,2,0
01058,BRASILÉIA,6,100,2151,GÊNERO,FEMININO,99,99,2,0
01058,BRASILÉIA,6,100,2151,GÊNERO,MASCULINO,113,113,0,0
01058,BRASILÉIA,6,102,2291,GÊNERO,FEMININO,136,119,1,0
01058,BRASILÉIA,6,102,2291,GÊNERO,MASCULINO,136,129,1,0
01058,BRASILÉIA,6,112,1198,GÊNERO,FEMININO,118,104,0,0
01058,BRASILÉIA,6,112,1198,GÊNERO,MASCULINO,100,84,0,0
01058,BRASILÉIA,6,113,2208,GÊNERO,FEMININO,116,109,2,0
01058,BRASILÉIA,6,113,2208,GÊNERO,MASCULINO,139,126,2,0
01058,BRASILÉIA,6,117,2224,GÊNERO,FEMININO,91,85,0,0
01058,BRASILÉIA,6,117,2224,GÊNERO,MASCULINO,127,111,0,0
01058,BRASILÉIA,6,118,1120,GÊNERO,FEMININO,149,140,1,0
01058,BRASILÉIA,6,118,1120,GÊNERO,MASCULINO,142,128,2,0
01058,BRASILÉIA,6,119,1180,GÊNERO,FEMININO,120,116,0,0
01058,BRASILÉIA,6,119,1180,GÊNERO,MASCULINO,137,134,2,0
01058,BRASILÉIA,6,120,2313,GÊNERO,FEMININO,195,191,2,0
01058,BRASILÉIA,6,120,2313,GÊNERO,MASCULINO,163,158,0,0
01058,BRASILÉIA,6,121,1228,GÊNERO,FEMININO,132,123,1,0
01058,BRASILÉIA,6,121,1228,GÊNERO,MASCULINO,111,102,3,0
01058,BRASILÉIA,6,122,2267,GÊNERO,FEMININO,149,138,1,0
01058,BRASILÉIA,6,122,2267,GÊNERO,MASCULINO,125,115,2,0
01058,BRASILÉIA,6,126,1040,GÊNERO,FEMININO,163,156,1,0
01058,BRASILÉIA,6,126,1040,GÊNERO,MASCULINO,131,126,2,0
01058,BRASILÉIA,6,127,1112,GÊNERO,FEMININO,104,102,1,0
01058,BRASILÉIA,6,127,1112,GÊNERO,MASCULINO,70,65,2,0
01058,BRASILÉIA,6,128,1074,GÊNERO,FEMININO,121,111,1,0
01058,BRASILÉIA,6,128,1074,GÊNERO,MASCULINO,141,132,1,0
01058,BRASILÉIA,6,131,1996,GÊNERO,FEMININO,147,136,1,0
01058,BRASILÉIA,6,131,1996,GÊNERO,MASCULINO,94,85,4,0
01058,BRASILÉIA,6,132,2240,GÊNERO,FEMININO,70,56,0,0
01058,BRASILÉIA,6,132,2240,GÊNERO,MASCULINO,98,87,1,0
01058,BRASILÉIA,6,133,1040,GÊNERO,FEMININO,173,162,3,0
01058,BRASILÉIA,6,133,1040,GÊNERO,MASCULINO,123,113,1,0
01058,BRASILÉIA,6,136,1996,GÊNERO,FEMININO,142,136,3,0
01058,BRASILÉIA,6,136,1996,GÊNERO,MASCULINO,103,90,2,0
01058,BRASILÉIA,6,137,1198,GÊNERO,FEMININO,111,101,1,0
01058,BRASILÉIA,6,137,1198,GÊNERO,MASCULINO,107,94,0,0
01058,BRASILÉIA,6,138,1040,GÊNERO,FEMININO,167,160,2,0
01058,BRASILÉIA,6,138,1040,GÊNERO,MASCULINO,126,115,2,0
01058,BRASILÉIA,6,139,1040,GÊNERO,FEMININO,162,143,0,0
01058,BRASILÉIA,6,139,1040,GÊNERO,MASCULINO,133,113,2,0
01058,BRASILÉIA,6,140,2151,GÊNERO,FEMININO,96,79,1,0
01058,BRASILÉIA,6,140,2151,GÊNERO,MASCULINO,113,92,3,0
01058,BRASILÉIA,6,146,2283,GÊNERO,FEMININO,145,113,0,0
01058,BRASILÉIA,6,146,2283,GÊNERO,MASCULINO,127,95,4,0
01058,BRASILÉIA,6,152,1120,GÊNERO,FEMININO,154,101,0,0
01058,BRASILÉIA,6,152,1120,GÊNERO,MASCULINO,140,86,3,0
01058,BRASILÉIA,6,155,1996,GÊNERO,FEMININO,126,110,1,0
01058,BRASILÉIA,6,155,1996,GÊNERO,MASCULINO,112,93,3,0
01058,BRASILÉIA,6,157,2267,GÊNERO,FEMININO,161,156,5,0
01058,BRASILÉIA,6,157,2267,GÊNERO,MASCULINO,114,110,3,0
01058,BRASILÉIA,6,165,2283,GÊNERO,FEMININO,147,147,4,0
01058,BRASILÉIA,6,165,2283,GÊNERO,MASCULINO,123,123,3,0
01058,BRASILÉIA,6,166,1066,GÊNERO,FEMININO,115,115,1,0
01058,BRASILÉIA,6,166,1066,GÊNERO,MASCULINO,127,127,2,0
01058,BRASILÉIA,6,170,2330,GÊNERO,FEMININO,5,5,0,0
01058,BRASILÉIA,6,170,2330,GÊNERO,MASCULINO,9,9,1,0
01066,PORTO WALTER,4,77,1031,GÊNERO,FEMININO,140,135,1,0
01066,PORTO WALTER,4,77,1031,GÊNERO,MASCULINO,151,135,1,0
01066,PORTO WALTER,4,78,1023,GÊNERO,FEMININO,109,107,0,0
01066,PORTO WALTER,4,78,1023,GÊNERO,MASCULINO,133,124,0,0
01066,PORTO WALTER,4,79,1023,GÊNERO,FEMININO,111,107,0,0
01066,PORTO WALTER,4,79,1023,GÊNERO,MASCULINO,131,122,0,0
01066,PORTO WALTER,4,80,1040,GÊNERO,FEMININO,142,133,0,0
01066,PORTO WALTER,4,80,1040,GÊNERO,MASCULINO,137,124,1,0
01066,PORTO WALTER,4,115,1031,GÊNERO,FEMININO,142,131,1,0
01066,PORTO WALTER,4,115,1031,GÊNERO,MASCULINO,152,143,0,0
01066,PORTO WALTER,4,132,1015,GÊNERO,FEMININO,122,113,0,0
01066,PORTO WALTER,4,132,1015,GÊNERO,MASCULINO,116,100,0,0
01066,PORTO WALTER,4,144,1023,GÊNERO,FEMININO,118,115,0,0
01066,PORTO WALTER,4,144,1023,GÊNERO,MASCULINO,121,113,0,0
01066,PORTO WALTER,4,145,1031,GÊNERO,FEMININO,141,133,0,0
01066,PORTO WALTER,4,145,1031,GÊNERO,MASCULINO,149,138,1,0
01066,PORTO WALTER,4,146,1040,GÊNERO,FEMININO,146,133,0,0
01066,PORTO WALTER,4,146,1040,GÊNERO,MASCULINO,137,126,0,0
01066,PORTO WALTER,4,164,1058,GÊNERO,FEMININO,121,109,0,0
01066,PORTO WALTER,4,164,1058,GÊNERO,MASCULINO,162,146,3,0
01066,PORTO WALTER,4,166,1074,GÊNERO,FEMININO,98,91,0,0
01066,PORTO WALTER,4,166,1074,GÊNERO,MASCULINO,123,116,1,0
01066,PORTO WALTER,4,245,1058,GÊNERO,FEMININO,118,106,0,0
01066,PORTO WALTER,4,245,1058,GÊNERO,MASCULINO,161,149,1,0
01066,PORTO WALTER,4,311,1090,GÊNERO,FEMININO,111,93,1,0
01066,PORTO WALTER,4,311,1090,GÊNERO,MASCULINO,124,105,1,0
01066,PORTO WALTER,4,313,1139,GÊNERO,FEMININO,57,54,1,0
01066,PORTO WALTER,4,313,1139,GÊNERO,MASCULINO,87,82,2,0
01066,PORTO WALTER,4,314,1082,GÊNERO,FEMININO,60,53,0,0
01066,PORTO WALTER,4,314,1082,GÊNERO,MASCULINO,86,76,1,0
01066,PORTO WALTER,4,316,1120,GÊNERO,FEMININO,116,101,0,0
01066,PORTO WALTER,4,316,1120,GÊNERO,MASCULINO,121,105,0,0
01066,PORTO WALTER,4,320,1104,GÊNERO,FEMININO,111,111,1,0
01066,PORTO WALTER,4,320,1104,GÊNERO,MASCULINO,123,122,2,0
01066,PORTO WALTER,4,321,1112,GÊNERO,FEMININO,38,36,1,0
01066,PORTO WALTER,4,321,1112,GÊNERO,MASCULINO,64,57,0,0
01066,PORTO WALTER,4,325,1147,GÊNERO,FEMININO,80,71,0,0
01066,PORTO WALTER,4,325,1147,GÊNERO,MASCULINO,124,110,0,0
01066,PORTO WALTER,4,338,1023,GÊNERO,FEMININO,103,100,1,0
01066,PORTO WALTER,4,338,1023,GÊNERO,MASCULINO,134,130,0,0
01066,PORTO WALTER,4,361,1031,GÊNERO,FEMININO,144,140,3,0
01066,PORTO WALTER,4,361,1031,GÊNERO,MASCULINO,143,142,0,0
01066,PORTO WALTER,4,372,1040,GÊNERO,FEMININO,145,144,2,0
01066,PORTO WALTER,4,372,1040,GÊNERO,MASCULINO,135,122,1,0
01066,PORTO WALTER,4,373,1015,GÊNERO,FEMININO,101,91,0,0
01066,PORTO WALTER,4,373,1015,GÊNERO,MASCULINO,132,126,1,0
01066,PORTO WALTER,4,429,1104,GÊNERO,FEMININO,96,84,1,0
01066,PORTO WALTER,4,429,1104,GÊNERO,MASCULINO,133,113,3,0
01066,PORTO WALTER,4,430,1040,GÊNERO,FEMININO,133,129,1,0
01066,PORTO WALTER,4,430,1040,GÊNERO,MASCULINO,144,140,3,0
01066,PORTO WALTER,4,442,1040,GÊNERO,FEMININO,141,108,0,0
01066,PORTO WALTER,4,442,1040,GÊNERO,MASCULINO,138,108,3,0
01066,PORTO WALTER,4,447,1015,GÊNERO,FEMININO,107,62,0,0
01066,PORTO WALTER,4,447,1015,GÊNERO,MASCULINO,118,67,0,0
01066,PORTO WALTER,4,453,1023,GÊNERO,FEMININO,117,111,1,0
01066,PORTO WALTER,4,453,1023,GÊNERO,MASCULINO,118,117,1,0
01066,PORTO WALTER,4,465,1031,GÊNERO,FEMININO,133,125,2,0
01066,PORTO WALTER,4,465,1031,GÊNERO,MASCULINO,156,148,3,0
01066,PORTO WALTER,4,467,1120,GÊNERO,FEMININO,43,43,0,0
01066,PORTO WALTER,4,467,1120,GÊNERO,MASCULINO,62,62,4,0
01066,PORTO WALTER,4,476,1023,GÊNERO,FEMININO,100,100,2,0
01066,PORTO WALTER,4,476,1023,GÊNERO,MASCULINO,141,141,6,0
01066,PORTO WALTER,4,477,1040,GÊNERO,FEMININO,138,138,1,0
01066,PORTO WALTER,4,477,1040,GÊNERO,MASCULINO,134,134,4,0
01066,PORTO WALTER,4,480,1015,GÊNERO,FEMININO,132,132,3,0
01066,PORTO WALTER,4,480,1015,GÊNERO,MASCULINO,91,91,2,0
01066,PORTO WALTER,4,498,1090,GÊNERO,FEMININO,51,51,1,0
01066,PORTO WALTER,4,498,1090,GÊNERO,MASCULINO,52,52,0,0
01074,CRUZEIRO DO SUL,4,1,1015,GÊNERO,FEMININO,124,122,1,0
01074,CRUZEIRO DO SUL,4,1,1015,GÊNERO,MASCULINO,140,137,0,0
01074,CRUZEIRO DO SUL,4,5,1015,GÊNERO,FEMININO,121,113,0,0
01074,CRUZEIRO DO SUL,4,5,1015,GÊNERO,MASCULINO,157,145,1,0
01074,CRUZEIRO DO SUL,4,7,1058,GÊNERO,FEMININO,99,98,2,0
